"gene_id","gRNA_group","pair_type"
"PMAIP1","nt","negative_control"
"PMAIP1","nt","negative_control"
"FBXO15","nt","negative_control"
"FBXO15","nt","negative_control"
"ZCCHC2","nt","negative_control"
"ZCCHC2","nt","negative_control"
"SMAD4","nt","negative_control"
"MBD1","nt","negative_control"
"MBD1","nt","negative_control"
"MBD1","nt","negative_control"
"ELAC1","nt","negative_control"
"DYM","nt","negative_control"
"CBX4","nt","negative_control"
"WDR45B","nt","negative_control"
"CEP131","nt","negative_control"
"RNF157","nt","negative_control"
"CBX8","nt","negative_control"
"CBX8","nt","negative_control"
"TRIM65","nt","negative_control"
"FOXK2","nt","negative_control"
"FOXK2","nt","negative_control"
"RPTOR","nt","negative_control"
"NARF","nt","negative_control"
"FN3KRP","nt","negative_control"
"FN3KRP","nt","negative_control"
"FN3KRP","nt","negative_control"
"ANAPC11","nt","negative_control"
"ANAPC11","nt","negative_control"
"CSNK1D","nt","negative_control"
"CSNK1D","nt","negative_control"
"EIF4A3","nt","negative_control"
"EIF4A3","nt","negative_control"
"RAB40B","nt","negative_control"
"TMC6","nt","negative_control"
"TMC6","nt","negative_control"
"ARHGDIA","nt","negative_control"
"ARHGDIA","nt","negative_control"
"TP53","nt","negative_control"
"TP53","nt","negative_control"
"SAT2","nt","negative_control"
"MINK1","nt","negative_control"
"WRAP53","nt","negative_control"
"ARRB2","nt","negative_control"
"ARRB2","nt","negative_control"
"ARRB2","nt","negative_control"
"ARRB2","nt","negative_control"
"ARRB2","nt","negative_control"
"NPC1","nt","negative_control"
"PELP1","nt","negative_control"
"RMC1","nt","negative_control"
"ESCO1","nt","negative_control"
"ESCO1","nt","negative_control"
"GALNT1","nt","negative_control"
"C18orf21","nt","negative_control"
"RPRD1A","nt","negative_control"
"SLC39A6","nt","negative_control"
"IMPA2","nt","negative_control"
"IMPA2","nt","negative_control"
"PRELID3A","nt","negative_control"
"AFG3L2","nt","negative_control"
"TAF4B","nt","negative_control"
"TAF4B","nt","negative_control"
"SS18","nt","negative_control"
"SS18","nt","negative_control"
"PTRH2","nt","negative_control"
"BCAS3","nt","negative_control"
"BCAS3","nt","negative_control"
"CLTC","nt","negative_control"
"CLTC","nt","negative_control"
"G6PC3","nt","negative_control"
"ABCA8","nt","negative_control"
"ARSG","nt","negative_control"
"SSH2","nt","negative_control"
"SCRN2","nt","negative_control"
"NPEPPS","nt","negative_control"
"SGSM2","nt","negative_control"
"SGSM2","nt","negative_control"
"SGSM2","nt","negative_control"
"TOB1","nt","negative_control"
"TOB1","nt","negative_control"
"C17orf80","nt","negative_control"
"TOM1L1","nt","negative_control"
"TOM1L1","nt","negative_control"
"PCTP","nt","negative_control"
"PRPSAP2","nt","negative_control"
"NOB1","nt","negative_control"
"GFOD2","nt","negative_control"
"GFOD2","nt","negative_control"
"RANBP10","nt","negative_control"
"KSR1","nt","negative_control"
"KSR1","nt","negative_control"
"KSR1","nt","negative_control"
"GID4","nt","negative_control"
"COPS3","nt","negative_control"
"COPS3","nt","negative_control"
"COPS3","nt","negative_control"
"COPS3","nt","negative_control"
"NCOR1","nt","negative_control"
"MED9","nt","negative_control"
"GAS8","nt","negative_control"
"GALNS","nt","negative_control"
"GALNS","nt","negative_control"
"GALNS","nt","negative_control"
"GALNS","rs885074","candidate"
"GALNS","rs7200905","candidate"
"GALNS","rs10445033","candidate"
"TCF25","nt","negative_control"
"DEF8","nt","negative_control"
"TIGD7","nt","negative_control"
"PDPK1","nt","negative_control"
"PDPK1","nt","negative_control"
"NDUFB10","nt","negative_control"
"NDUFB10","nt","negative_control"
"NDUFB10","nt","negative_control"
"RPS2","nt","negative_control"
"RPS2","nt","negative_control"
"RHOT2","nt","negative_control"
"OSGIN1","nt","negative_control"
"MEAK7","nt","negative_control"
"MEAK7","nt","negative_control"
"ZCCHC14","nt","negative_control"
"ZCCHC14","nt","negative_control"
"ZCCHC14","rs7200918","candidate"
"MBTPS1","nt","negative_control"
"MAP1LC3B","nt","negative_control"
"MAP1LC3B","rs7200918","candidate"
"CMTM3","nt","negative_control"
"CMTM3","nt","negative_control"
"CMTM3","nt","negative_control"
"GCSH","nt","negative_control"
"NUDT7","nt","negative_control"
"KIFC3","nt","negative_control"
"KATNB1","nt","negative_control"
"CPNE2","nt","negative_control"
"ZFHX3","nt","negative_control"
"TXNL4B","nt","negative_control"
"DHX38","nt","negative_control"
"MYLK3","nt","negative_control"
"UQCRC2","nt","negative_control"
"UQCRC2","nt","negative_control"
"UQCRC2","nt","negative_control"
"FTO","nt","negative_control"
"ARMC5","nt","negative_control"
"PMM2","nt","negative_control"
"PMM2","nt","negative_control"
"GLYR1","nt","negative_control"
"GLYR1","nt","negative_control"
"SEC11A","nt","negative_control"
"SH3GL3","nt","negative_control"
"EFL1","nt","negative_control"
"EFL1","nt","negative_control"
"EFL1","nt","negative_control"
"CRTC3","nt","negative_control"
"IQGAP1","nt","negative_control"
"FURIN","nt","negative_control"
"UNC45A","nt","negative_control"
"MFGE8","nt","negative_control"
"MFGE8","nt","negative_control"
"MFGE8","nt","negative_control"
"DET1","nt","negative_control"
"TICRR","nt","negative_control"
"ABHD2","nt","negative_control"
"FANCI","nt","negative_control"
"FANCI","nt","negative_control"
"FANCI","nt","negative_control"
"POLG","nt","negative_control"
"SCAMP2","nt","negative_control"
"PCSK6","nt","negative_control"
"ULK3","nt","negative_control"
"LINS1","nt","negative_control"
"LINS1","nt","negative_control"
"PML","nt","negative_control"
"PML","nt","negative_control"
"BBS4","nt","negative_control"
"PIF1","nt","negative_control"
"ARRDC4","nt","negative_control"
"IGF1R","nt","negative_control"
"IGF1R","nt","negative_control"
"TPM1","nt","negative_control"
"TPM1","nt","negative_control"
"TLNRD1","nt","negative_control"
"TLNRD1","nt","negative_control"
"MAN2C1","nt","negative_control"
"NCOA2","nt","negative_control"
"WDR61","nt","negative_control"
"TSPAN3","nt","negative_control"
"SCAPER","nt","negative_control"
"HMG20A","nt","negative_control"
"HMG20A","nt","negative_control"
"ETFA","nt","negative_control"
"ETFA","nt","negative_control"
"UBE2Q2","nt","negative_control"
"UBE2Q2","nt","negative_control"
"COMMD4","nt","negative_control"
"ANP32A","nt","negative_control"
"ANP32A","nt","negative_control"
"TLE3","nt","negative_control"
"TLE3","nt","negative_control"
"CDAN1","nt","negative_control"
"CDAN1","nt","negative_control"
"BAHD1","nt","negative_control"
"SRP14","nt","negative_control"
"SRP14","nt","negative_control"
"GTF2A2","nt","negative_control"
"BNIP2","nt","negative_control"
"BNIP2","nt","negative_control"
"SLC27A2","nt","negative_control"
"SLC27A2","nt","negative_control"
"LYSMD2","nt","negative_control"
"LYSMD2","nt","negative_control"
"SERF2","nt","negative_control"
"SERF2","nt","negative_control"
"SORD","nt","negative_control"
"TCF12","nt","negative_control"
"TCF12","nt","negative_control"
"TCF12","nt","negative_control"
"MFAP1","nt","negative_control"
"MFAP1","nt","negative_control"
"SLC12A6","nt","negative_control"
"SLC12A6","nt","negative_control"
"NIPA2","nt","negative_control"
"WDR20","nt","negative_control"
"WDR20","rs11622216","candidate"
"PTGR2","nt","negative_control"
"PTGR2","nt","negative_control"
"EFCAB11","nt","negative_control"
"EFCAB11","nt","negative_control"
"EFCAB11","nt","negative_control"
"STON2","nt","negative_control"
"WDR89","nt","negative_control"
"DCAF5","nt","negative_control"
"DCAF5","nt","negative_control"
"NAA30","nt","negative_control"
"NAA30","nt","negative_control"
"SLC38A6","nt","negative_control"
"ARMH4","nt","negative_control"
"PELI2","nt","negative_control"
"PELI2","nt","negative_control"
"PELI2","nt","negative_control"
"TMX1","nt","negative_control"
"TMX1","nt","negative_control"
"REM2","nt","negative_control"
"REM2","nt","negative_control"
"REM2","nt","negative_control"
"CDH24","nt","negative_control"
"CUL4A","nt","negative_control"
"CUL4A","rs117066769","candidate"
"CUL4A","13:113875407_GC_G","candidate"
"CUL4A","rs9604045","candidate"
"CUL4A","rs2997995","candidate"
"CUL4A","rs515863","candidate"
"GRTP1","nt","negative_control"
"GRTP1","rs117066769","candidate"
"GRTP1","13:113875407_GC_G","candidate"
"GRTP1","rs9604045","candidate"
"GRTP1","rs2997995","candidate"
"GRTP1","rs515863","candidate"
"RAB20","nt","negative_control"
"ABHD13","nt","negative_control"
"MBNL2","nt","negative_control"
"MBNL2","nt","negative_control"
"MBNL2","nt","negative_control"
"RBM26","nt","negative_control"
"DIAPH3","nt","negative_control"
"DENR","nt","negative_control"
"RHOF","nt","negative_control"
"VPS37B","nt","negative_control"
"VPS33A","nt","negative_control"
"VPS33A","nt","negative_control"
"VPS33A","nt","negative_control"
"SETD1B","nt","negative_control"
"SBNO1","nt","negative_control"
"SBNO1","nt","negative_control"
"RB1","nt","negative_control"
"ESD","nt","negative_control"
"WDFY2","nt","negative_control"
"ZNF740","nt","negative_control"
"ZNF740","nt","negative_control"
"ANKRD52","nt","negative_control"
"TMBIM6","nt","negative_control"
"ESYT1","nt","negative_control"
"ESYT1","nt","negative_control"
"ESYT1","nt","negative_control"
"LMBR1L","nt","negative_control"
"LMBR1L","nt","negative_control"
"CSAD","nt","negative_control"
"GALNT6","nt","negative_control"
"CERS5","nt","negative_control"
"KANSL2","nt","negative_control"
"BRCA2","nt","negative_control"
"SMARCC2","nt","negative_control"
"NABP2","nt","negative_control"
"RDH16","nt","negative_control"
"TARBP2","nt","negative_control"
"SUOX","nt","negative_control"
"LNX2","nt","negative_control"
"LNX2","nt","negative_control"
"SLC7A1","nt","negative_control"
"MTMR6","nt","negative_control"
"NUP58","nt","negative_control"
"NUP58","nt","negative_control"
"TCHP","nt","negative_control"
"GIT2","nt","negative_control"
"GLTP","nt","negative_control"
"MMAB","nt","negative_control"
"SDSL","nt","negative_control"
"RITA1","nt","negative_control"
"TDG","nt","negative_control"
"SLC15A4","nt","negative_control"
"SLC15A4","nt","negative_control"
"SLC15A4","nt","negative_control"
"GAS2L3","nt","negative_control"
"SYCP3","nt","negative_control"
"NEDD1","nt","negative_control"
"SNRPF","nt","negative_control"
"SNRPF","nt","negative_control"
"TMTC3","nt","negative_control"
"TMTC3","nt","negative_control"
"POC1B","nt","negative_control"
"TMEM19","nt","negative_control"
"TMEM19","nt","negative_control"
"PHLDA1","nt","negative_control"
"PHLDA1","nt","negative_control"
"TPH2","nt","negative_control"
"LLPH","nt","negative_control"
"SCAF11","nt","negative_control"
"SCAF11","nt","negative_control"
"AMIGO2","nt","negative_control"
"AMIGO2","nt","negative_control"
"KLRG1","nt","negative_control"
"NDUFA9","nt","negative_control"
"NDUFA9","nt","negative_control"
"TMEM117","nt","negative_control"
"ZCRB1","nt","negative_control"
"ZCRB1","nt","negative_control"
"ZCRB1","nt","negative_control"
"ZCRB1","nt","negative_control"
"ETNK1","nt","negative_control"
"AEBP2","nt","negative_control"
"YARS2","nt","negative_control"
"YARS2","nt","negative_control"
"CPNE8","nt","negative_control"
"CPNE8","nt","negative_control"
"KIF21A","nt","negative_control"
"KIF21A","nt","negative_control"
"GABARAPL1","nt","negative_control"
"ETV6","nt","negative_control"
"RNF185","nt","negative_control"
"RNF185","nt","negative_control"
"GUCD1","nt","negative_control"
"MAPK8IP3","nt","negative_control"
"SLC39A8","nt","negative_control"
"SLC39A8","nt","negative_control"
"SLC39A8","nt","negative_control"
"PPP3CA","nt","negative_control"
"SEC24B","nt","negative_control"
"PAPSS1","nt","negative_control"
"HADH","nt","negative_control"
"HADH","nt","negative_control"
"LEF1","nt","negative_control"
"CASP6","nt","negative_control"
"INTS12","nt","negative_control"
"GSTCD","nt","negative_control"
"GSTCD","nt","negative_control"
"CENPE","nt","negative_control"
"PPA2","nt","negative_control"
"PPA2","nt","negative_control"
"ANXA3","nt","negative_control"
"ANXA3","nt","negative_control"
"ANXA3","nt","negative_control"
"USO1","nt","negative_control"
"CNOT6L","nt","negative_control"
"CNOT6L","nt","negative_control"
"SCARB2","nt","negative_control"
"G3BP2","nt","negative_control"
"BMP2K","nt","negative_control"
"BMP2K","nt","negative_control"
"NUP54","nt","negative_control"
"NUP54","nt","negative_control"
"NAAA","nt","negative_control"
"LARP1B","nt","negative_control"
"RAP1GDS1","nt","negative_control"
"KIAA1109","nt","negative_control"
"BBS7","nt","negative_control"
"BBS7","nt","negative_control"
"FGF2","nt","negative_control"
"GPAT3","nt","negative_control"
"GPAT3","nt","negative_control"
"GPAT3","nt","negative_control"
"FGF5","nt","negative_control"
"FGF5","nt","negative_control"
"SEC31A","nt","negative_control"
"HNRNPD","nt","negative_control"
"HNRNPD","nt","negative_control"
"COPS4","nt","negative_control"
"AP1AR","nt","negative_control"
"AP1AR","nt","negative_control"
"ZGRF1","nt","negative_control"
"ZGRF1","nt","negative_control"
"FAM13A","nt","negative_control"
"FAM13A","nt","negative_control"
"ARHGAP24","nt","negative_control"
"PPCDC","nt","negative_control"
"PARP16","nt","negative_control"
"INTS14","nt","negative_control"
"APH1B","nt","negative_control"
"APH1B","nt","negative_control"
"GLCE","nt","negative_control"
"GLCE","nt","negative_control"
"SPPL2A","nt","negative_control"
"SPPL2A","nt","negative_control"
"TMOD3","nt","negative_control"
"TMOD3","nt","negative_control"
"SECISBP2L","nt","negative_control"
"USP8","nt","negative_control"
"USP8","nt","negative_control"
"USP8","nt","negative_control"
"MNS1","nt","negative_control"
"PARP9","nt","negative_control"
"PARP9","nt","negative_control"
"COX17","nt","negative_control"
"SENP7","nt","negative_control"
"SLC35A5","nt","negative_control"
"SLC35A5","nt","negative_control"
"SLC40A1","nt","negative_control"
"SLC40A1","nt","negative_control"
"ITGAV","nt","negative_control"
"ABI2","nt","negative_control"
"WDR12","nt","negative_control"
"WDR12","nt","negative_control"
"ITPRID2","nt","negative_control"
"CIR1","nt","negative_control"
"CIR1","nt","negative_control"
"CIR1","nt","negative_control"
"OLA1","nt","negative_control"
"IDH1","nt","negative_control"
"FASTKD1","nt","negative_control"
"PPIG","nt","negative_control"
"NAB1","nt","negative_control"
"NAB1","nt","negative_control"
"SSB","nt","negative_control"
"METTL5","nt","negative_control"
"METTL5","nt","negative_control"
"ASNSD1","nt","negative_control"
"ASNSD1","nt","negative_control"
"ASNSD1","nt","negative_control"
"BARD1","nt","negative_control"
"SMARCAL1","nt","negative_control"
"ATIC","nt","negative_control"
"ATIC","nt","negative_control"
"DNA2","nt","negative_control"
"TET1","nt","negative_control"
"RPS24","nt","negative_control"
"RPS24","nt","negative_control"
"ADAMTS14","nt","negative_control"
"ADAMTS14","nt","negative_control"
"ASCC1","nt","negative_control"
"FAM149B1","nt","negative_control"
"ANXA7","nt","negative_control"
"ANXA7","nt","negative_control"
"DNAJC13","nt","negative_control"
"DBR1","nt","negative_control"
"DBR1","nt","negative_control"
"PLCE1","nt","negative_control"
"EXOC6","nt","negative_control"
"ENTPD1","nt","negative_control"
"ENTPD1","nt","negative_control"
"ENTPD1","rs75522380","candidate"
"KIF20B","nt","negative_control"
"KIF20B","nt","negative_control"
"CEP55","nt","negative_control"
"ARL3","nt","negative_control"
"KIF11","nt","negative_control"
"KIF11","nt","negative_control"
"MFSD13A","nt","negative_control"
"ACTR1A","nt","negative_control"
"ACTR1A","nt","negative_control"
"LRPPRC","nt","negative_control"
"CENPO","nt","negative_control"
"CENPO","nt","negative_control"
"ATRAID","nt","negative_control"
"ATRAID","nt","negative_control"
"SIX3","nt","negative_control"
"SIX3","nt","negative_control"
"FBXO11","nt","negative_control"
"PREPL","nt","negative_control"
"SLC5A6","nt","negative_control"
"PREB","nt","negative_control"
"PREB","nt","negative_control"
"ACTR2","nt","negative_control"
"ACTR2","rs116132320","candidate"
"ACTR2","rs79709502","candidate"
"ACTR2","rs1876518","candidate"
"RAB1A","nt","negative_control"
"RAB1A","rs116132320","candidate"
"RAB1A","rs79709502","candidate"
"RAB1A","rs1876518","candidate"
"THUMPD2","nt","negative_control"
"THUMPD2","nt","negative_control"
"THUMPD2","nt","negative_control"
"DYNC2LI1","nt","negative_control"
"PNPT1","nt","negative_control"
"PPM1B","nt","negative_control"
"ADCY3","nt","negative_control"
"KHK","nt","negative_control"
"HADHB","nt","negative_control"
"SELENOI","nt","negative_control"
"IFT172","nt","negative_control"
"IFT172","nt","negative_control"
"RTCA","nt","negative_control"
"DBT","nt","negative_control"
"SLC44A5","nt","negative_control"
"SLC44A5","nt","negative_control"
"RABGGTB","nt","negative_control"
"GTF2B","nt","negative_control"
"GTF2B","nt","negative_control"
"KYAT3","nt","negative_control"
"FNBP1L","nt","negative_control"
"TTLL7","nt","negative_control"
